CheeseId,ManufacturerProvCode,ManufacturingTypeEn,MoisturePercent,FlavourEn,CharacteristicsEn,Organic,CategoryTypeEn,MilkTypeEn,MilkTreatmentTypeEn,RindTypeEn,CheeseName,FatLevel
1738,QC,Industrial,45.0,Salty,In brine,0,Firm Cheese,Cow,Pasteurized,No Rind,Tortillons (Fromagerie Saint-Laurent),lower fat
1739,QC,Industrial,40.0,Lighter taste than cheddar,,0,Firm Cheese,Cow,Pasteurized,No Rind,Brick (Fromagerie Saint-Laurent),lower fat
1740,QC,Industrial,45.0,Hint of porto,,0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar au Porto (Fromagerie Saint-Laurent),higher fat
1741,QC,Industrial,35.0,Sharp,Pressed and cooked,0,Hard Cheese,Cow,Pasteurized,,Parmesan (Fromagerie Saint-Laurent),lower fat
1742,QC,Industrial,45.0,"Mild flavor of cream, almond and hazelnut",Rind in red wax,0,Firm Cheese,Cow,Pasteurized,,Gouda (Fromagerie Saint-Laurent),lower fat
1743,QC,Industrial,45.0,Mild,Cheese with irregular holes,0,Firm Cheese,Cow,Pasteurized,,Suisse (Fromagerie Saint-Laurent),higher fat
1744,QC,Industrial,42.0,,Cheese curds or blocks,0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar frais (Fromagerie des Basques),lower fat
1745,QC,Industrial,39.0,Hazelnut flavor,"White, yellow or marble",0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar moyen (Fromagerie des Basques),higher fat
1746,QC,Industrial,39.0,Hazelnut flavour,"White, yellow or marble",0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar fort (Fromagerie des Basques),higher fat
1747,QC,Industrial,39.0,Hazelnut flavor,"White, yellow or marble",0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar extra-fort (Fromagerie des Basques),higher fat
1748,QC,Industrial,42.0,"BBQ spices, herbs, pepper, bacon or tomato and basil",Curds or blocks (herbs and pepper),0,Firm Cheese,Cow,Pasteurized,No Rind,Fromage frais assaisonné,lower fat
1749,QC,Industrial,42.0,"Plain, herbs or BBQ",,0,Firm Cheese,Cow,Pasteurized,No Rind,Fromage salé en tortillons,lower fat
1750,QC,Industrial,42.0,Salty,Fresh cheese kept in brine for a few hours,0,Firm Cheese,Cow,Pasteurized,No Rind,P'tit Basque,lower fat
1751,QC,Industrial,42.0,Smoky flavor,,0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar fumé au bois d'érable,higher fat
1752,QC,Industrial,54.0,Butter and hazelnut taste,Supple and soft cheese,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Notre-Dame-des-Neiges (Le),lower fat
1753,QC,Industrial,54.0,,"Reddish interior, very distinctive aroma",0,Soft Cheese,Cow,Pasteurized,Washed Rind,Mackenzie (Le),lower fat
1754,QC,Industrial,42.0,Available plain or smoked,"Yellow-colored, tender texture",0,Firm Cheese,Cow,Pasteurized,,Sieur Riou-x (Le),lower fat
1755,QC,Industrial,42.0,,Shows smal holes. Cripsy on surface when its interior is compact and soft.,0,Semi-soft Cheese,Cow,Pasteurized,Washed Rind,Trois-Pistoles (Le),lower fat
1756,QC,Industrial,45.0,Distinctive flavour with fruity notes,"Surface ripened, washed rind",0,Semi-soft Cheese,Cow,Pasteurized,Washed Rind,L'Héritage,lower fat
1757,QC,Industrial,42.0,Mild to sharp,"Cheese with irregular holes, washed rind",0,Firm Cheese,Cow,Pasteurized,Washed Rind,Suisse (Fromagerie des Basques),lower fat
1758,QC,Artisan,36.0,Also available seasoned with organic garlic flower,Cheddar type firm cheese,1,Firm Cheese,Cow,Raw Milk,,Troubadour (Le),higher fat
1759,QC,Artisan,36.0,"Cream, hazelnut, flowers and smoky flavor","Pressed and cooked, golden to copper-colored rind",1,Firm Cheese,Cow,Raw Milk,,Ménestrel (Le),higher fat
1760,QC,Artisan,48.0,"Vegetables, mushroom, cut herbs and damp wood aromas","White and gray bloom on its rind, cylindrical shape, slightly crumbly and melting texture",1,Veined Cheeses,Cow,Pasteurized,,Fleuron (Le),lower fat
1761,QC,Artisan,44.0,Sharp,"Pink-orangey washed rind, partly covered with a white to gray indigenous penicillium",1,Semi-soft Cheese,Cow,Pasteurized,Washed Rind,Fou du Roy (Le),lower fat
1762,QC,Artisan,42.0,Lively creamy flavor. Fresh mushrooms and caramel aromas,Dark rind,1,Veined Cheeses,Cow,Pasteurized,,Rassembleu (Le),lower fat
1767,QC,Artisan,45.0,Mild,Available : cheese rounds or curds,0,Firm Cheese,Cow,Pasteurized,,Fromage en grains ou en meule,higher fat
1768,QC,Artisan,40.0,,Creamy cheese. Made from Ayrshire's cow milk.,0,Soft Cheese,Cow,Raw Milk,Bloomy Rind,Desneiges (Le),higher fat
1769,QC,Artisan,45.0,Pronounced,Orange rind washed with salty water. Made from Ayrshire milk cow.,0,Semi-soft Cheese,Cow,Raw Milk,Washed Rind,Bouton d'Or (Le),higher fat
1770,QC,Farmstead,48.0,"Mild and creamy, slightly acid, slight goat flavour","Soft cheese, white to yellowy natural rind, chalky and unctuous texture",0,Soft Cheese,Goat,Pasteurized,,Jac le Chevrier,lower fat
1771,QC,Industrial,72.0,Mild and acidulous,"White, creamy and thick",0,Fresh Cheese,Cow,Pasteurized,No Rind,Labneh (Fromagerie Polyethnique),lower fat
1772,QC,Industrial,,Mild and acidulous,"White, creamy and thick",0,Fresh Cheese,Cow,Pasteurized,No Rind,Labneh léger (Fromagerie Polyethnique),lower fat
1773,QC,Industrial,,Mild and salty,"Compact, unripened",0,Soft Cheese,Cow,Pasteurized,No Rind,Akawie léger (Fromagerie Polyethnique),lower fat
1774,QC,Industrial,50.0,"Mild, lactic and slightly salted","White cheese, folded like a book",0,Semi-soft Cheese,Cow,Pasteurized,No Rind,Haloumi (Fromagerie Polyethnique),lower fat
1775,QC,Industrial,55.0,"Fresh, lime, slightly salty","No rind, soft compact block",0,Soft Cheese,Cow,Pasteurized,No Rind,Baladi (Fromagerie Polyethnique),lower fat
1776,QC,Industrial,57.0,Mild and salty,"Compact, unripened",0,Soft Cheese,Cow,Pasteurized,No Rind,Akawie (Fromagerie Polyethnique),lower fat
1777,QC,Industrial,50.0,Fresh,Thread-like cheese stored in salt water,0,Firm Cheese,Cow,Pasteurized,No Rind,Tressé (Fromagerie Polyethnique),lower fat
1778,QC,Industrial,48.0,"Mild, fresh, salty and slightly spicy",,0,Semi-soft Cheese,Cow,Pasteurized,No Rind,Nabulsi (Fromagerie Polyethnique),lower fat
1779,QC,Industrial,39.0,"Mild and creamy taste. Available flavors : fine herbs, tomato and basil or spicy.",Cream-colored or colored. Smooth and supple texture,0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar assaisonné St-Guillaume,higher fat
1780,QC,Industrial,39.0,"Mild and creamy flavor, hazelnut taste, buttery aroma",Creamy-colored or colored. Smooth and supple texture.,0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar doux St-Guillaume,higher fat
1781,QC,Industrial,39.0,Mild and creamy flavor,"Creamy-coloured, supple and smooth texture. Cheese curds or blocks.",0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar frais St-Guillaume,higher fat
1782,QC,Industrial,39.0,Hazelnut flavor that intensifies with age,A little dryer than mild cheddar,0,Firm Cheese,Cow,Raw Milk,No Rind,Cheddar mi-fort St-Guillaume,higher fat
1783,QC,Industrial,39.0,"Sharp nutty flavor, almond and butter aroma",Brittle and crumbly texture,0,Firm Cheese,Cow,Raw Milk,No Rind,Cheddar fort St-Guillaume,higher fat
1784,QC,Industrial,39.0,"Sharp nutty flavor, almond and butter aroma",Crumbly and brittle texture,0,Firm Cheese,Cow,Raw Milk,No Rind,Cheddar extra-fort St-Guillaume,higher fat
1785,QC,Industrial,35.0,Salty. Also available : BBQ flavor,Cream-colored or colored. Unripened and unpressed. Preserved in brine.,0,Firm Cheese,Cow,Pasteurized,No Rind,St-Tordu,higher fat
1786,QC,Industrial,42.0,Very mild,"Creamy and elastic texture, irregularly prickled with small holes",0,Semi-soft Cheese,Cow,Pasteurized,No Rind,Brick St-Guillaume,lower fat
1787,QC,Industrial,44.0,"Very light hazelnut taste, slightly sour",Light yellow with soft texture,0,Semi-soft Cheese,Cow,Pasteurized,No Rind,Monterey Jack St-Guillaume,lower fat
1788,QC,Industrial,40.0,"Taste reminiscent of Emmental but less pronounced, delicate taste of sugared almonds","Shiny, soft cheese, no rind. Round ""eyes"", distributed throughout interior.",0,Firm Cheese,Cow,Pasteurized,No Rind,Suisse St-Guillaume,lower fat
1793,QC,Farmstead,70.0,"Unsalted, the acid is conterbalanced by the taste of cream, slight goat flavour",White cheese with a smooth and creamy texture,0,Fresh Cheese,Goat,Pasteurized,No Rind,Cabrita,lower fat
1794,QC,Farmstead,45.0,Fruity notes with a finish of hints of spice,"Amber-colored rind, golden interior with small holes.",0,Semi-soft Cheese,Cow,Raw Milk,Washed Rind,Dame de Coeur  (La),higher fat
1795,QC,Farmstead,45.0,Woody notes,"Semi-soft and unctuous cheese, golden rind",0,Semi-soft Cheese,Cow,Raw Milk,Washed Rind,Mistouk (Le),higher fat
1796,QC,Farmstead,45.0,Fruity and almond hints,,0,Semi-soft Cheese,Cow,Pasteurized,Washed Rind,Piekouagami (Le),higher fat
1797,QC,Farmstead,52.0,Fresh hazelnut flavor,Camembert-type cheese with a bloomy rind. Smooth and unctuous texture.,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Saint-Coeur-de-Marie,lower fat
1798,QC,Farmstead,38.0,,Smooth and creamy textured cheddar,0,Firm Cheese,Cow,Pasteurized,No Rind,Froméga,higher fat
1799,QC,Farmstead,45.0,"Crabapple and butter flavors, well balanced","Rind color of copper, its interior is golden-ivory-colored, fruity aroma",1,Semi-soft Cheese,Cow,Raw Milk,Washed Rind,Raclette de Compton,lower fat
1800,QC,Farmstead,39.0,Bloomy and nutty,"Orange-colored rind, woody smell, flexible texture",1,Firm Cheese,Cow,Raw Milk,Washed Rind,Alfred Le Fermier,higher fat
1801,QC,Artisan,39.0,Lactic taste,Also colored or marbled,1,Firm Cheese,Cow,Raw Milk,No Rind,Cheddar doux (l'Ancêtre),higher fat
1802,QC,Artisan,39.0,Lactic,,1,Firm Cheese,Cow,Raw Milk,No Rind,Cheddar moyen (l'Ancêtre),higher fat
1803,QC,Artisan,39.0,Lactic,Slightly crumbly texture,1,Firm Cheese,Cow,Raw Milk,No Rind,Cheddar fort  (l'Ancêtre),higher fat
1804,QC,Artisan,39.0,Lactic,,1,Firm Cheese,Cow,Raw Milk,No Rind,Cheddar extra-fort (l'Ancêtre),higher fat
1805,QC,Artisan,52.0,"Delicate taste of milk and butter, slightly acid","Elastic, soft, supple, fibrous and slightly crunchy texture",1,Semi-soft Cheese,Cow,Pasteurized,No Rind,Mozzarella 15% (l'Ancêtre),lower fat
1806,QC,Artisan,32.0,Rich flavour of hazelnut with a hint of saltiness,"Pressed and cooked cheese, interior ripened",1,Hard Cheese,Cow,Pasteurized,,Parmesan (l'Ancêtre),higher fat
1807,QC,Artisan,40.0,,,1,Firm Cheese,Cow,Raw Milk,,Emmental (l'Ancêtre),lower fat
1808,QC,Artisan,52.0,"Delicate taste of milk and butter, slightly acid","Elastic, soft, supple, fibrous and slightly crunchy texture",1,Semi-soft Cheese,Cow,Pasteurized,No Rind,Mozzarella 20% (l'Ancêtre),lower fat
1809,QC,Artisan,55.0,"Mild, lactic",,1,Firm Cheese,Cow,Pasteurized,,Frugal,lower fat
1810,QC,Artisan,65.0,Acidulous,"Crumbly and soft texture, whitish",0,Fresh Cheese,Cow,Pasteurized,No Rind,Ricotta (l'Ancêtre),lower fat
1811,QC,Industrial,33.0,"Hazelnut taste that sharpens with age. Available: mild, medium, strong, extra-strong 1 year, 2 years and 3 years",,1,Firm Cheese,Cow,Thermised,No Rind,"Cheddar (Biobio) - 1 year, 2 years and 3 years",higher fat
1814,QC,Industrial,52.0,"Light milk and butter taste, hardly acidulous",,1,Firm Cheese,Cow,Pasteurized,No Rind,Biobio Mozzarella,lower fat
1815,QC,Industrial,55.0,Mild cheddar taste,,1,Firm Cheese,Cow,Pasteurized,No Rind,Biobio fromage 7%,lower fat
1816,QC,Industrial,33.0,"Rich, nutty, robust, sharp taste, rather salty",,1,Hard Cheese,Cow,Thermised,No Rind,Parmesan (Biobio),higher fat
1817,QC,Industrial,40.0,"Pronounced nutty taste, mild and melt-in-the-mouth, slightly sweet",,1,Firm Cheese,Cow,Thermised,No Rind,Suisse (Biobio),lower fat
1827,QC,Industrial,48.0,Fresh cream with a hint of hazelnut,Self-colored chalky and creamy texture,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Attrape-Cœur (L'),higher fat
1828,ON,Artisan,44.0,"Available with 8 different seasonings : crushed pepper, ground pepper, garlic, jalapenos, garlic and chives, italian, fine herbs and vegetables",Fresh cheese curds or blocks,0,Semi-soft Cheese,Cow,Pasteurized,No Rind,Cheddar frais (Fromagerie du Matin),higher fat
1830,BC,Farmstead,55.0,Distinct flavor,"white, slices nicely",0,Semi-soft Cheese,Goat,Pasteurized,,Mild Goat Cheese,lower fat
1841,MB,Farmstead,42.0,"Mild, slightly nutty taste",,0,Firm Cheese,Cow,Pasteurized,No Rind,Edam (Bothwell),lower fat
1842,MB,Farmstead,42.0,"Midly spicy, exotic flavour",,0,Firm Cheese,Cow,Pasteurized,,Madgascar Green Peppercorn,lower fat
1843,MB,Farmstead,42.0,Inferno finish,,0,Firm Cheese,Cow,Pasteurized,No Rind,Red Hot Chili Pepper Jack,lower fat
1844,MB,Farmstead,42.0,"Earthy, complex flavour with a rich, smooth finish",,0,Firm Cheese,Cow,Pasteurized,,Black Truffle,lower fat
1845,MB,Farmstead,44.0,,,0,Semi-soft Cheese,Cow,Pasteurized,No Rind,Mozzarella (Bothwell),lower fat
1858,ON,Industrial,35.0,Flavour is sharp and piquant,Hard cheese with a granular interior and hard brittle rind,0,Hard Cheese,Cow,Pasteurized,,Romano (Thornloe),higher fat
1859,ON,Industrial,35.0,Slightly sharp cheese with fruity flavor,Granular interior full of small holes,0,Firm Cheese,Cow,Pasteurized,,Asiago (Thornloe),higher fat
1860,ON,Industrial,55.0,,,0,Hard Cheese,Cow,Pasteurized,,Asadero,lower fat
1861,ON,Industrial,52.0,,,0,Soft Cheese,Cow,Pasteurized,,Burrata,lower fat
1863,ON,Industrial,38.0,,,0,Firm Cheese,Goat,Pasteurized,,Santa Lucia Goat Cheese,lower fat
1864,ON,Industrial,55.0,,,0,Soft Cheese,Goat,Pasteurized,Bloomy Rind,Santa Lucia Goat Cheese Brie,higher fat
1867,ON,Industrial,76.0,,,0,Fresh Cheese,Cow,Pasteurized,,Ranchero Fresh Cheese,lower fat
1868,ON,Industrial,52.0,,,0,Fresh Cheese,Cow,Pasteurized,,Santa Lucia Tuma,lower fat
1869,ON,Industrial,50.0,slightly salty and pleasantly sour taste,,0,Semi-soft Cheese,Cow,Pasteurized,,Queijo do Pico,lower fat
1871,NS,Industrial,39.0,"Mild, medium ,old, old white, marble",,0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar (Farmers Dairy),higher fat
1872,ON,Industrial,47.0,"Sharp, tangy and slighty salty",,0,Firm Cheese,Cow,Thermised,,Blue Cheese (Rosenborg),lower fat
1873,ON,Industrial,40.0,Slightly more salty taste and firmer texture than the blue cheese,,0,Firm Cheese,Cow,Pasteurized,,Gorgonzola (Castello),higher fat
1876,ON,Industrial,52.0,,,0,Semi-soft Cheese,Cow,Pasteurized,,Bocconcini (International Cheese),lower fat
1879,BC,Farmstead,27.0,"Sweet flavour, with hints of nuts and fruit",A hard cheese modeled after an Italian Piave with a dense grainy texture.,1,Hard Cheese,Cow,Raw Milk,Washed Rind,Mountain Grana,lower fat
1880,BC,Farmstead,35.0,,"A firm cheese with mild earthy notes, a subtle creamy texture, and a pale golden interior.",1,Firm Cheese,Cow,Raw Milk,Washed Rind,"Nostrala ""Of This Place""",higher fat
1881,BC,Farmstead,35.0,Smooth nut flavour,"It exhibits a smooth nut flavour, a complex finish, a rich golden interior and a dark textured rind.",1,Firm Cheese,Cow,Raw Milk,Washed Rind,"Alpindon ""Gift Of The Alpine""",higher fat
1883,PE,Artisan,36.0,Full bodied flavours with a bite a the end.,Made with vegetarian-friendly microbial enzyme (binding cloth rubbed in lard).,0,Firm Cheese,Cow,Raw Milk,No Rind,Avonlea Clothbound Cheddar,higher fat
1887,ON,Farmstead,37.0,-,100% whole milk is used in the manufacturing of our traditional cheese. Cheddars are naturally aged in underground storages.,0,Hard Cheese,Cow,Thermised,,Jensen Cheese (Wilton Cheese Factory),higher fat
1888,QC,Farmstead,29.0,,,0,Semi-soft Cheese,Cow,Raw Milk,Washed Rind,Belle du Jersey (La),higher fat
1889,QC,Farmstead,65.0,,,0,Semi-soft Cheese,Ewe,Raw Milk,Washed Rind,Berger du Fjord (Le),higher fat
1890,QC,Farmstead,37.0,,"Granular cheese, with numerous little crevices.",0,Firm Cheese,Cow,Raw Milk,Washed Rind,Jersey du Fjord,higher fat
1892,QC,Artisan,39.0,,,0,Firm Cheese,Cow,Pasteurized,No Rind,Chénéville,higher fat
1893,QC,Farmstead,45.0,"Salted, oil with Provence herbs and black pepper.",,0,Fresh Cheese,Goat,Pasteurized,No Rind,Bergeronds dans l'huile (Les),lower fat
1895,QC,Farmstead,55.0,"Light taste of goat, butter and cream.",Creamy,0,Fresh Cheese,Goat,Pasteurized,No Rind,Agate de St-Damien (L'),lower fat
1896,QC,Farmstead,50.0,,,0,Fresh Cheese,Goat,Pasteurized,,Brie de chèvre,lower fat
1897,QC,Artisan,78.0,"Flavours of fresh goat milk, fine and subtle and slightly tart. Available plain, olive oil and garlic, rosemary, tellicherry pepper and lemongrass, unsalted.","White cheese, creamy and silky texture.",1,Fresh Cheese,Goat,Pasteurized,No Rind,Fromage Chèvre frais,lower fat
1898,QC,Farmstead,45.0,Mild and lightly salted.,,0,Soft Cheese,Goat,Thermised,No Rind,Féta (Mes Petits Caprices),lower fat
1899,QC,Farmstead,62.0,"Mild, light hint of goat.",,0,Semi-soft Cheese,Goat,Thermised,No Rind,Micherolle,lower fat
1900,QC,Farmstead,60.0,Mild and floral taste becoming sharper with age,,0,Soft Cheese,Goat,Thermised,Bloomy Rind,Bûchette et Pyramide Mes Petits Caprices,lower fat
1901,QC,Artisan,56.0,"Mild and delicate, becomes slightly tart over time.",,0,Fresh Cheese,Cow,Raw Milk,No Rind,Péningouin (Le),lower fat
1902,QC,Industrial,47.0,Delicate taste of wild mushrooms.,"Supple and creamy, with an amber rind and a light earthy odor.",0,Semi-soft Cheese,Cow,Pasteurized,Washed Rind,Bocké (Le),lower fat
1904,QC,Artisan,64.0,,,0,Fresh Cheese,Ewe,Pasteurized,,Agnelle de Bayolle,lower fat
1905,QC,Artisan,54.0,,,0,Soft Cheese,Goat,Pasteurized,Bloomy Rind,Capri-Corne,lower fat
1906,QC,Artisan,41.0,Plain or fine herbs,,0,Firm Cheese,Goat,Pasteurized,No Rind,Cheddar La Galipette,higher fat
1907,QC,Artisan,54.0,,,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Marie-Charlotte,lower fat
1908,QC,Artisan,69.0,,,0,Fresh Cheese,Goat,Pasteurized,No Rind,Mon précieux,lower fat
1909,QC,Artisan,39.0,,,0,Semi-soft Cheese,Ewe,Pasteurized,Washed Rind,Tomme de brebis (Fromagerie Couland),higher fat
1910,QC,Artisan,56.0,,,0,Soft Cheese,Goat,Pasteurized,Bloomy Rind,Petite Chevrette (La),lower fat
1911,QC,Artisan,41.0,Plain,,0,Firm Cheese,Ewe,Pasteurized,No Rind,Brebiane,higher fat
1912,QC,Artisan,70.0,"Plain, fine herbs or spices",,0,Fresh Cheese,Cow,Pasteurized,No Rind,Prés de Kildare,lower fat
1913,QC,Artisan,56.0,,,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,St-Émile,lower fat
1914,QC,Artisan,56.0,,,0,Soft Cheese,Ewe,Pasteurized,Bloomy Rind,Ste-Geneviève,lower fat
1915,QC,Artisan,54.0,,,0,Soft Cheese,Ewe,Pasteurized,Bloomy Rind,Ste-Élisabeth,lower fat
1916,QC,Artisan,41.0,Plain,,0,Firm Cheese,Cow,Pasteurized,No Rind,Grain de Bayonne,higher fat
1917,QC,Artisan,39.0,,,0,Semi-soft Cheese,Cow,Pasteurized,Washed Rind,Barthélemy (Le),higher fat
1918,QC,Artisan,35.0,,,0,Firm Cheese,Goat,Pasteurized,Washed Rind,Tomme Ferlend,higher fat
1919,QC,Artisan,64.0,"Plain, herbs or spices",,0,Semi-soft Cheese,Goat,Pasteurized,No Rind,Fridolines,lower fat
1920,QC,Artisan,41.0,Plain,,0,Firm Cheese,Goat,Pasteurized,No Rind,Grain caprin,higher fat
1921,QC,Artisan,64.0,"Plain, fine herbs, spices",,0,Fresh Cheese,Cow,Pasteurized,No Rind,Joséphines,lower fat
1922,QC,Artisan,41.0,"Plain, chive, fine herbs or spices",,0,Firm Cheese,Cow,Pasteurized,,Cheddar (Fromagerie Couland),higher fat
1923,QC,Industrial,42.0,Light,Orange rind,0,Semi-soft Cheese,Cow,Pasteurized,,Saint-Paulin (Des Basques),lower fat
1924,QC,Artisan,34.0,Fruit and hazelnut,Vegetable ash that goes through the center of the cheese.,0,Firm Cheese,Cow,Raw Milk,Washed Rind,Sirocco,higher fat
1925,QC,Artisan,50.0,Cream and green apple,,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Guillaume Tell (Le),lower fat
1926,QC,Farmstead,46.0,,,0,Semi-soft Cheese,Cow,Thermised,Washed Rind,Raclette de Joliette (La),lower fat
1928,QC,Farmstead,50.0,"Very soft and light, comparable to a brie.",,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Perle du Littoral (La),higher fat
1929,QC,Farmstead,50.0,,Contains probiotics,0,Semi-soft Cheese,Cow,Pasteurized,,Rayon d'or,lower fat
1930,QC,Artisan,48.0,Light taste of butter,Creamy,0,Soft Cheese,Cow,Raw Milk,Bloomy Rind,Caprice des vents,higher fat
1931,QC,Artisan,57.0,Mild,Ash rind with a chalky and creamy texture,0,Soft Cheese,Goat,Pasteurized,Bloomy Rind,Grey Owl,lower fat
1934,QC,Artisan,41.0,Mild,"Fresh cheddar, in blocks or with grains",0,Firm Cheese,Cow,Pasteurized,No Rind,Cheddar en grains (SCA L'île-aux-Grues),higher fat
1936,QC,Artisan,65.0,Mild,Creamy,0,Fresh Cheese,Ewe,Pasteurized,No Rind,Myzithra,lower fat
1939,QC,Farmstead,35.0,"Hazelnut, fruity",,1,Firm Cheese,Cow,Raw Milk,Washed Rind,Louis d'Or,higher fat
1940,QC,Artisan,43.0,Taste of lightly sweetened goat's milk.,,0,Firm Cheese,Goat,Pasteurized,,Moutier (Le),lower fat
1941,QC,Artisan,50.0,Fresh milk and butter flavour.,Creamy,0,Soft Cheese,Cow,Pasteurized,Washed Rind,Ange Gardien (L'),lower fat
1942,ON,Artisan,42.8,,,1,,Cow,Pasteurized,Washed Rind,Rose Haus,lower fat
1944,QC,Industrial,64.0,,"Creamy and fresh, this delicious locally-made cheese offers the traditional taste of Italy.",0,Fresh Cheese,Buffalo Cow,Pasteurized,No Rind,Mozzarina di Bufala,lower fat
1945,QC,Industrial,80.0,"Fresh, rich milky taste","Pasta filata cheese, smooth and creamy texture",0,Fresh Cheese,Buffalo Cow,Pasteurized,No Rind,Bocconcini (Fiorella),lower fat
1950,QC,Industrial,48.0,,"A white, rich and creamy body",0,Soft Cheese,Cow and Goat,Pasteurized,No Rind,Chèvre des Neiges (brie triple crème),higher fat
1951,QC,Industrial,70.0,"Available in plain, Peppadew and garlic and fine herbs",Soft spreadable cheese,0,Fresh Cheese,Goat,Pasteurized,No Rind,Caprichef,lower fat
1952,QC,Industrial,50.0,"Fresh butter, nut and corn taste",,0,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Camarades (Des),higher fat
1954,QC,Industrial,45.0,A delicate and fruit flavoured,Small holes in the body,0,Firm Cheese,Cow,Pasteurized,,Tilsit,lower fat
1956,QC,Industrial,55.0,It's lightly salty and tangy taste gives it a distinct flavour,"I'ts whitish body is soft, creamy, fine in texture and crumbly.  It comes immersed in a brine solution",0,Soft Cheese,Goat,Pasteurized,No Rind,Feta de chèvre (Alexis de Portneuf),lower fat
1957,QC,Industrial,23.0,Slightly salty and tangy taste,"Pâte blanchâtre douce, crémeuse, finement texturée et friable, immergé dans la saumure",0,Soft Cheese,Ewe,Pasteurized,No Rind,Feta de brebis (Alexis de Portneuf),higher fat
1958,QC,Industrial,52.0,Fresh subtle taste of oriental spices and exotic flavourings,"It is quite firm and dense, not very porous and milky white in color",0,Fresh Cheese,Cow,Pasteurized,No Rind,doré-mi,lower fat
1959,QC,Industrial,20.0,A hazelnut taste accompanied by a woody fruity touch,"Orangy-red, hardly moist rind and a supple ivory body",0,Soft Cheese,Cow,Pasteurized,Washed Rind,Saint-Raymond (Le),higher fat
1960,QC,Industrial,52.0,Fresh butter taste with a hint of mushrooms,Cheese with a moist and supple rind that ripens from the outside in and a runny ivory body,0,Soft Cheese,Cow,Pasteurized,,Sauvagine (La),higher fat
1961,QC,Industrial,45.0,Mild tasting,An ivory coloured cheese delicately laced with Penicillium Roqueforti and covered in a white coat,0,Veined Cheeses,Cow,Raw Milk,Bloomy Rind,Caronzola,higher fat
1962,QC,Industrial,37.0,Delicate blue taste and creamy flavour,Creamy and supple unique textured blue-veined body,0,Veined Cheeses,Cow,Pasteurized,,Météorite,higher fat
1963,QC,Industrial,48.0,A strong blue,A firm cheese with delicate blue veins of Penicillium roqueforti and a melt in your mouth quality,0,Veined Cheeses,Cow,Pasteurized,,Roche Noire (La),lower fat
1964,QC,Industrial,40.0,Has a nut taste,Smooth and flexible surface with round eyes distributed in the body,0,Firm Cheese,Cow,Pasteurized,No Rind,Emmental St-Guillaume,lower fat
1965,QC,Industrial,39.0,Strong notes of butter and caramel,"Surface ripened, it has a supple and smooth texture",0,Firm Cheese,Cow,Pasteurized,Washed Rind,Cantolait,higher fat
1966,QC,Farmstead,52.0,Flavours of warm cream with a vegetable note,"Has a smooth, melting paste",1,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Brie Paysan,lower fat
1967,QC,Farmstead,50.0,Exquisite creamy mushroom flavor,Melting paste,1,Soft Cheese,Cow,Pasteurized,Bloomy Rind,Laliberté (triple crème),higher fat
1974,ON,Industrial,38.0,A complexity of flavours ranging form salty to sweet and an overall tangy freshness with a creamy finish,"Has a creamy, smooth texture",0,,Cow,Pasteurized,,Devil's Rock (Creamy Blue Cheese),higher fat
1975,ON,Industrial,42.0,Creamy sharp taste,Creamy cheese marbled with rich blue veins,0,Veined Cheeses,Cow,Pasteurized,,Casey (Blue Cheese),lower fat
1976,ON,Industrial,42.0,Sharp taste,Is a goat cheese with blue veining,0,Veined Cheeses,Goat,Pasteurized,,Harley (Blue Goat Cheese),lower fat
1977,ON,Industrial,37.0,Has a sharp robust flavour,Creamy white body,0,Hard Cheese,Goat,,,Charlton,higher fat
1978,ON,Industrial,46.0,Creamy mushroom flavour,Has a striking streak of vegetable ash running through it,0,Soft Cheese,Cow,,Bloomy Rind,Evanturel,lower fat
1979,ON,Industrial,40.0,"Flavourful cheese that is slightly sharp, yet mellow and creamy",Has a golden yellow body with small eyes,0,Soft Cheese,Cow,,,Temiskaming,lower fat
1981,ON,Farmstead,65.0,"It comes in plain, mango chutney and pesto",Soft and spreadable goat cheese,0,Soft Cheese,Goat,Pasteurized,No Rind,Goat Cups (Celebrity International),lower fat
1982,ON,Farmstead,46.0,Mediterranean style,,0,Firm Cheese,Goat,Pasteurized,No Rind,Goat Feta (Celebrity International),lower fat
