age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hrs_per_week,native.country,income
31,1,110643,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1977,55,United-States,>50K
59,3,122390,Some-college,10,1,Exec-managerial,Husband,White,1,0,1977,48,United-States,>50K
46,1,261059,Masters,14,1,Prof-specialty,Husband,White,1,0,1977,50,United-States,>50K
57,1,140426,Doctorate,16,1,Tech-support,Husband,White,1,0,1977,40,Germany,>50K
36,1,386726,Masters,14,1,Prof-specialty,Wife,White,0,0,1977,44,United-States,>50K
44,1,340885,Bachelors,13,1,Machine-op-inspct,Husband,White,1,0,1977,40,United-States,>50K
33,1,149184,Prof-school,15,1,Prof-specialty,Husband,White,1,0,1977,50,United-States,>50K
54,1,308087,Some-college,10,1,Tech-support,Husband,White,1,0,1977,18,United-States,>50K
55,1,368797,Masters,14,1,Exec-managerial,Husband,White,1,0,1977,60,United-States,>50K
36,1,218689,Masters,14,1,Sales,Husband,White,1,0,1977,50,United-States,>50K
49,5,298445,Prof-school,15,1,Prof-specialty,Wife,White,0,0,1977,60,United-States,>50K
41,1,347653,Prof-school,15,1,Prof-specialty,Husband,White,1,0,1977,50,United-States,>50K
40,1,320451,Doctorate,16,1,Prof-specialty,Husband,Asian-Pac-Islander,1,0,1977,45,Hong,>50K
43,1,170730,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1977,50,United-States,>50K
39,5,344855,Masters,14,1,Prof-specialty,Wife,White,0,0,1977,20,United-States,>50K
26,?,370727,Bachelors,13,1,?,Wife,White,0,0,1977,40,United-States,>50K
48,1,109814,Prof-school,15,1,Prof-specialty,Husband,White,1,0,1977,45,United-States,>50K
43,1,409922,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1977,50,United-States,>50K
42,3,191196,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1977,60,?,>50K
36,1,237943,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1977,45,United-States,>50K
47,1,51835,Prof-school,15,1,Prof-specialty,Wife,White,0,0,1902,60,Honduras,>50K
48,2,191277,Doctorate,16,1,Prof-specialty,Husband,White,1,0,1902,60,United-States,>50K
42,2,214242,Prof-school,15,1,Prof-specialty,Husband,White,1,0,1902,50,United-States,>50K
31,1,118710,Masters,14,1,Tech-support,Husband,White,1,0,1902,40,United-States,>50K
43,1,274363,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,40,England,>50K
50,1,168212,Doctorate,16,1,Prof-specialty,Husband,White,1,0,1902,65,United-States,>50K
36,1,156667,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,50,United-States,>50K
49,5,193960,Masters,14,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
38,1,132879,HS-grad,9,1,Craft-repair,Husband,White,1,0,1902,40,United-States,>50K
48,0,55863,Doctorate,16,1,Prof-specialty,Wife,White,0,0,1902,46,United-States,>50K
46,1,265266,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
56,2,145574,HS-grad,9,1,Other-service,Husband,White,1,0,1902,60,United-States,>50K
37,1,188540,HS-grad,9,1,Exec-managerial,Husband,White,1,0,1902,45,United-States,>50K
51,1,415287,HS-grad,9,1,Machine-op-inspct,Husband,Black,1,0,1902,40,United-States,>50K
43,1,201723,Masters,14,1,Exec-managerial,Husband,White,1,0,1902,40,United-States,>50K
42,5,121718,Masters,14,1,Exec-managerial,Husband,White,1,0,1902,60,United-States,>50K
45,1,26522,Some-college,10,1,Adm-clerical,Wife,White,0,0,1902,35,United-States,>50K
45,1,246891,Bachelors,13,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
49,0,133917,Doctorate,16,1,Prof-specialty,Husband,Black,1,0,1902,60,?,>50K
49,1,101320,Assoc-acdm,12,1,Sales,Wife,White,0,0,1902,40,United-States,>50K
57,1,98350,Prof-school,15,1,Craft-repair,Husband,Asian-Pac-Islander,1,0,1902,40,Philippines,>50K
42,2,157562,Bachelors,13,1,Farming-fishing,Husband,White,1,0,1902,80,United-States,>50K
43,5,105862,Some-college,10,1,Adm-clerical,Wife,White,0,0,1902,40,United-States,>50K
43,1,336513,Some-college,10,1,Exec-managerial,Husband,White,1,0,1902,40,United-States,>50K
42,1,378384,Prof-school,15,1,Prof-specialty,Husband,White,1,0,1902,60,United-States,>50K
53,1,104501,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,55,United-States,>50K
40,5,244522,Masters,14,1,Prof-specialty,Husband,White,1,0,1902,48,United-States,>50K
46,1,324655,Masters,14,1,Tech-support,Husband,White,1,0,1902,40,?,>50K
41,1,84610,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,60,United-States,>50K
49,1,329603,Bachelors,13,1,Craft-repair,Husband,White,1,0,1902,40,United-States,>50K
31,2,348038,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,50,Puerto-Rico,>50K
34,1,299635,Masters,14,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
40,4,298635,Masters,14,1,Tech-support,Husband,Asian-Pac-Islander,1,0,1902,40,Philippines,>50K
50,1,184424,Some-college,10,1,Adm-clerical,Wife,White,0,0,1902,38,United-States,>50K
54,1,86837,HS-grad,9,1,Craft-repair,Husband,Asian-Pac-Islander,1,0,1902,40,United-States,>50K
49,1,142287,Some-college,10,1,Adm-clerical,Husband,White,1,0,1902,50,United-States,>50K
44,2,402397,Masters,14,1,Exec-managerial,Wife,White,0,0,1902,60,United-States,>50K
57,5,118481,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
57,1,20953,Some-college,10,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
59,1,348430,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,43,United-States,>50K
38,1,169926,Assoc-acdm,12,1,Exec-managerial,Wife,White,0,0,1902,40,United-States,>50K
36,2,283122,HS-grad,9,1,Farming-fishing,Husband,White,1,0,1902,60,United-States,>50K
55,1,323706,Some-college,10,1,Exec-managerial,Husband,White,1,0,1902,40,United-States,>50K
34,2,77209,HS-grad,9,1,Sales,Husband,White,1,0,1902,60,United-States,>50K
51,1,337195,Some-college,10,1,Sales,Husband,White,1,0,1902,50,United-States,>50K
46,1,377401,HS-grad,9,1,Transport-moving,Husband,White,1,0,1902,70,Canada,>50K
33,1,111567,Masters,14,1,Exec-managerial,Husband,White,1,0,1902,45,Germany,>50K
31,0,181824,Bachelors,13,1,Prof-specialty,Wife,White,0,0,1902,35,United-States,>50K
31,1,37546,Bachelors,13,1,Exec-managerial,Wife,White,0,0,1902,35,United-States,>50K
59,2,325732,HS-grad,9,1,Exec-managerial,Husband,White,1,0,1902,52,United-States,>50K
48,1,194772,Assoc-acdm,12,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
33,1,112115,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,45,United-States,>50K
46,1,459189,Some-college,10,1,Craft-repair,Husband,White,1,0,1902,50,United-States,>50K
53,1,608184,Bachelors,13,1,Exec-managerial,Husband,Black,1,0,1902,40,United-States,>50K
39,1,165215,Masters,14,1,Prof-specialty,Wife,White,0,0,1902,18,United-States,>50K
44,2,124692,HS-grad,9,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
45,1,360393,Masters,14,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
42,5,188291,Bachelors,13,1,Protective-serv,Husband,White,1,0,1902,40,United-States,>50K
24,2,322931,7th-8th,4,1,Transport-moving,Husband,White,1,0,1902,40,United-States,>50K
57,1,173832,Bachelors,13,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
51,5,176751,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
50,1,320510,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,40,United-States,>50K
50,1,162327,Bachelors,13,1,Adm-clerical,Husband,White,1,0,1902,50,?,>50K
52,1,108435,Masters,14,1,Exec-managerial,Husband,White,1,0,1902,50,Greece,>50K
46,3,328216,Bachelors,13,1,Sales,Husband,White,1,0,1902,42,?,>50K
44,1,68729,Some-college,10,1,Sales,Husband,Asian-Pac-Islander,1,0,1902,40,United-States,>50K
47,3,192894,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,45,United-States,>50K
36,1,206951,Bachelors,13,1,Sales,Husband,White,1,0,1902,45,United-States,>50K
34,1,164190,Some-college,10,1,Prof-specialty,Husband,White,1,0,1902,38,United-States,>50K
49,1,148549,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
45,1,198223,Bachelors,13,1,Sales,Husband,White,1,0,1902,45,United-States,>50K
46,1,172581,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
53,3,96062,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,48,United-States,>50K
63,0,194682,Doctorate,16,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
52,1,143953,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
44,1,286750,Bachelors,13,1,Exec-managerial,Husband,Black,1,0,1902,40,United-States,>50K
37,1,200374,Bachelors,13,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
44,0,136546,Doctorate,16,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
53,1,139671,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
32,1,175856,Bachelors,13,1,Tech-support,Husband,White,1,0,1902,40,United-States,>50K
50,0,289207,Doctorate,16,1,Prof-specialty,Husband,White,1,0,1902,45,United-States,>50K
42,4,108183,Masters,14,1,Prof-specialty,Husband,Asian-Pac-Islander,1,0,1902,40,South,>50K
50,1,138179,Assoc-acdm,12,1,Craft-repair,Husband,White,1,0,1902,40,United-States,>50K
33,1,236396,Bachelors,13,1,Sales,Husband,White,1,0,1902,55,United-States,>50K
50,5,168672,Masters,14,1,Prof-specialty,Wife,White,0,0,1902,40,United-States,>50K
32,1,127610,Bachelors,13,1,Prof-specialty,Wife,White,0,0,1902,32,United-States,>50K
41,1,287306,HS-grad,9,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
54,1,167770,HS-grad,9,1,Exec-managerial,Husband,White,1,0,1902,55,United-States,>50K
34,1,277314,Assoc-acdm,12,1,Sales,Husband,Black,1,0,1902,50,United-States,>50K
41,3,140365,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,55,United-States,>50K
39,3,239755,Prof-school,15,1,Prof-specialty,Husband,White,1,0,1902,50,United-States,>50K
42,4,52781,Masters,14,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
31,1,201122,Bachelors,13,1,Sales,Husband,White,1,0,1902,45,United-States,>50K
45,1,341995,Assoc-voc,11,1,Prof-specialty,Husband,White,1,0,1902,42,United-States,>50K
41,1,106900,Bachelors,13,1,Tech-support,Husband,White,1,0,1902,42,United-States,>50K
48,1,140782,Masters,14,1,Exec-managerial,Wife,White,0,0,1902,38,United-States,>50K
32,3,161153,HS-grad,9,1,Farming-fishing,Husband,White,1,0,1902,55,United-States,>50K
41,1,267252,Some-college,10,1,Machine-op-inspct,Husband,Black,1,0,1902,40,United-States,>50K
31,2,325355,Bachelors,13,1,Exec-managerial,Wife,White,0,0,1902,40,United-States,>50K
30,3,173858,Some-college,10,1,Exec-managerial,Husband,Asian-Pac-Islander,1,0,1902,40,South,>50K
41,1,352812,Some-college,10,1,Exec-managerial,Wife,White,0,0,1902,40,United-States,>50K
48,1,109832,Masters,14,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
60,0,234854,Doctorate,16,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
38,2,93206,Bachelors,13,1,Exec-managerial,Husband,Asian-Pac-Islander,1,0,1902,65,United-States,>50K
28,1,147560,Some-college,10,1,Sales,Husband,White,1,0,1902,55,United-States,>50K
64,3,59145,Doctorate,16,1,Exec-managerial,Husband,White,1,0,1902,60,United-States,>50K
31,?,85077,Bachelors,13,1,?,Wife,White,0,0,1902,20,United-States,>50K
42,1,145711,Masters,14,1,Prof-specialty,Husband,White,1,0,1902,50,United-States,>50K
43,1,112181,Assoc-voc,11,1,Tech-support,Wife,White,0,0,1902,32,United-States,>50K
61,3,139391,Some-college,10,1,Sales,Husband,White,1,0,1902,35,United-States,>50K
48,1,143098,Doctorate,16,1,Prof-specialty,Husband,Asian-Pac-Islander,1,0,1902,40,China,>50K
46,5,114160,Masters,14,1,Exec-managerial,Husband,White,1,0,1902,45,United-States,>50K
44,1,325461,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
39,4,30916,Some-college,10,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
46,2,131091,Bachelors,13,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
48,1,276664,Doctorate,16,1,Prof-specialty,Husband,White,1,0,1902,50,United-States,>50K
27,1,160786,11th,7,1,Craft-repair,Husband,White,1,0,1902,40,United-States,>50K
48,0,31141,Some-college,10,1,Protective-serv,Husband,White,1,0,1902,40,United-States,>50K
52,1,144361,Assoc-voc,11,1,Craft-repair,Husband,White,1,0,1902,40,United-States,>50K
31,2,182177,HS-grad,9,1,Craft-repair,Husband,White,1,0,1902,40,United-States,>50K
53,1,95469,Bachelors,13,1,Adm-clerical,Husband,White,1,0,1902,40,United-States,>50K
51,1,22211,Masters,14,1,Prof-specialty,Husband,White,1,0,1902,60,United-States,>50K
46,5,398986,Doctorate,16,1,Prof-specialty,Wife,White,0,0,1902,52,United-States,>50K
25,1,253267,Some-college,10,1,Adm-clerical,Husband,Black,1,0,1902,36,United-States,>50K
46,1,403911,HS-grad,9,1,Craft-repair,Husband,Black,1,0,1902,40,United-States,>50K
57,3,199768,HS-grad,9,1,Sales,Husband,White,1,0,1902,30,United-States,>50K
44,1,151089,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,50,United-States,>50K
42,1,344624,HS-grad,9,1,Transport-moving,Husband,White,1,0,1902,50,United-States,>50K
42,1,172297,Masters,14,1,Adm-clerical,Husband,White,1,0,1902,40,United-States,>50K
30,1,159187,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,55,United-States,>50K
54,0,103179,Doctorate,16,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
46,2,168195,Prof-school,15,1,Prof-specialty,Husband,White,1,0,1902,45,United-States,>50K
33,1,154981,Bachelors,13,1,Adm-clerical,Husband,White,1,0,1902,50,United-States,>50K
38,1,159179,Some-college,10,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
50,1,168212,Masters,14,1,Craft-repair,Husband,White,1,0,1902,45,United-States,>50K
46,1,155659,11th,7,1,Craft-repair,Husband,White,1,0,1902,40,United-States,>50K
41,2,186909,Masters,14,1,Sales,Wife,White,0,0,1902,35,United-States,>50K
56,1,193453,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,65,United-States,>50K
39,1,284166,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,50,United-States,>50K
46,2,353012,Doctorate,16,1,Prof-specialty,Husband,White,1,0,1902,50,United-States,>50K
35,1,161637,Doctorate,16,1,Prof-specialty,Husband,Asian-Pac-Islander,1,0,1902,40,Taiwan,>50K
56,1,189975,Some-college,10,1,Craft-repair,Husband,White,1,0,1902,60,United-States,>50K
49,3,213140,HS-grad,9,1,Exec-managerial,Husband,White,1,0,1902,60,United-States,>50K
61,0,186451,Prof-school,15,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
43,1,113324,HS-grad,9,1,Craft-repair,Husband,White,1,0,1902,40,United-States,>50K
43,1,196545,Bachelors,13,1,Machine-op-inspct,Husband,White,1,0,1902,40,United-States,>50K
41,1,37869,HS-grad,9,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
61,?,202106,HS-grad,9,1,?,Husband,White,1,0,1902,40,United-States,>50K
30,1,167309,Bachelors,13,1,Adm-clerical,Husband,White,1,0,1902,40,United-States,>50K
58,1,100313,Some-college,10,1,Protective-serv,Husband,White,1,0,1902,40,United-States,>50K
40,1,146908,HS-grad,9,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
44,0,193524,Masters,14,1,Exec-managerial,Husband,White,1,0,1902,40,United-States,>50K
40,1,153238,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,32,United-States,>50K
48,2,353012,HS-grad,9,1,Craft-repair,Husband,White,1,0,1902,40,United-States,>50K
50,1,134766,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
43,1,125461,Bachelors,13,1,Sales,Husband,White,1,0,1902,55,United-States,>50K
53,1,48343,HS-grad,9,1,Transport-moving,Husband,White,1,0,1902,40,United-States,>50K
42,1,146659,Doctorate,16,1,Prof-specialty,Husband,White,1,0,1902,50,United-States,>50K
56,3,208809,HS-grad,9,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
44,1,35910,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,56,United-States,>50K
29,1,46442,Bachelors,13,1,Prof-specialty,Wife,White,0,0,1902,50,United-States,>50K
35,1,139364,HS-grad,9,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
44,1,277647,HS-grad,9,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
34,4,190228,Bachelors,13,1,Protective-serv,Husband,White,1,0,1902,48,United-States,>50K
42,1,198341,Masters,14,1,Prof-specialty,Husband,Asian-Pac-Islander,1,0,1902,55,India,>50K
43,1,110970,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
50,?,204577,Bachelors,13,1,?,Husband,Black,1,0,1902,60,United-States,>50K
45,1,47314,Some-college,10,1,Craft-repair,Husband,White,1,0,1902,40,?,>50K
32,1,108116,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,60,United-States,>50K
33,1,59083,Bachelors,13,1,Adm-clerical,Husband,White,1,0,1902,45,United-States,>50K
43,2,101534,Some-college,10,1,Exec-managerial,Husband,White,1,0,1902,15,United-States,>50K
32,1,156464,HS-grad,9,1,Sales,Husband,White,1,0,1902,50,United-States,>50K
36,1,531055,HS-grad,9,1,Craft-repair,Husband,White,1,0,1902,48,United-States,>50K
50,2,371305,HS-grad,9,1,Sales,Husband,White,1,0,1902,60,United-States,>50K
60,1,162347,Prof-school,15,1,Exec-managerial,Husband,White,1,0,1902,40,United-States,>50K
53,1,110977,Masters,14,1,Exec-managerial,Husband,White,1,0,1902,50,United-States,>50K
61,0,379885,Doctorate,16,1,Prof-specialty,Husband,White,1,0,1902,40,United-States,>50K
32,1,194740,Bachelors,13,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
52,3,230767,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1902,60,Cuba,>50K
37,1,298539,HS-grad,9,1,Exec-managerial,Husband,White,1,0,1902,55,United-States,>50K
33,1,51471,HS-grad,9,1,Tech-support,Wife,White,0,0,1902,40,United-States,>50K
57,2,413373,Doctorate,16,1,Sales,Husband,White,1,0,1902,40,United-States,>50K
43,1,266324,HS-grad,9,1,Craft-repair,Husband,White,1,0,1902,99,United-States,>50K
50,1,102615,HS-grad,9,1,Exec-managerial,Husband,White,1,0,1902,40,United-States,>50K
43,1,254146,Some-college,10,1,Craft-repair,Husband,White,1,0,1902,40,United-States,>50K
45,1,265097,HS-grad,9,1,Other-service,Husband,White,1,0,1902,40,United-States,>50K
37,2,162834,HS-grad,9,1,Sales,Husband,White,1,0,1902,45,United-States,>50K
31,1,183801,Masters,14,1,Prof-specialty,Husband,White,1,0,1902,43,United-States,>50K
33,1,191335,Assoc-acdm,12,1,Craft-repair,Husband,White,1,0,1902,50,United-States,>50K
56,2,335605,HS-grad,9,1,Other-service,Husband,White,1,0,1887,50,Canada,>50K
43,1,187728,Some-college,10,1,Prof-specialty,Wife,White,0,0,1887,50,United-States,>50K
28,?,123147,Some-college,10,1,?,Wife,White,0,0,1887,40,United-States,>50K
52,1,25826,10th,6,1,Craft-repair,Husband,White,1,0,1887,47,United-States,>50K
38,1,189623,Bachelors,13,1,Prof-specialty,Husband,White,1,0,1887,40,United-States,>50K
40,5,289403,7th-8th,4,1,Craft-repair,Husband,Black,1,0,1887,40,?,>50K
57,1,173796,HS-grad,9,1,Transport-moving,Husband,White,1,0,1887,40,United-States,>50K
41,1,122381,Some-college,10,1,Craft-repair,Husband,White,1,0,1887,50,United-States,>50K
37,1,171150,HS-grad,9,1,Exec-managerial,Husband,White,1,0,1887,50,United-States,>50K
42,1,213821,HS-grad,9,1,Craft-repair,Husband,White,1,0,1887,40,United-States,>50K
44,1,146659,Masters,14,1,Prof-specialty,Husband,White,1,0,1887,35,United-States,>50K
39,1,77146,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1887,50,United-States,>50K
53,4,173093,Some-college,10,1,Exec-managerial,Wife,Asian-Pac-Islander,0,0,1887,40,Philippines,>50K
51,1,191659,Some-college,10,1,Exec-managerial,Husband,White,1,0,1887,65,United-States,>50K
38,1,278924,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1887,50,United-States,>50K
43,5,96102,Some-college,10,1,Protective-serv,Husband,White,1,0,1887,40,United-States,>50K
33,3,117963,Assoc-acdm,12,1,Exec-managerial,Husband,White,1,0,1887,60,United-States,>50K
43,1,293305,Bachelors,13,1,Sales,Husband,White,1,0,1887,40,United-States,>50K
35,1,152909,Bachelors,13,1,Exec-managerial,Husband,White,1,0,1887,45,United-States,>50K
41,1,221947,Some-college,10,1,Exec-managerial,Husband,White,1,0,1887,50,United-States,>50K
45,1,120131,Some-college,10,1,Craft-repair,Husband,White,1,0,1887,40,United-States,>50K
